Name,Category,State,City
"Ahilyadevi Shikshan Prasarak Mandal Shri Ramesh Bhau Shendge College, Indewadi, Jalna.",College,Maharashtra,Jalna
"Ahinsa T T College, Jaipur",College,Rajasthan,Jaipur
AHINSA YOGA MAHAVIDHYALAYA,College,Rajasthan,Jaipur
"AHIR COLLEGE OF NURSING, REWARI",College,Haryana,Rewari
"Ahir College, Rewari.",College,Haryana,Rewari
AHIRKAR INSTITUTE OF MANAGEMENT STUDIES,College,Maharashtra,Nagpur
A H M A DEGREE COLLEGE,College,Uttar Pradesh,Sambhal
A H M COLLEGE OF NURSING,College,Uttar Pradesh,Bijnor
Ahmedabad Arts and Commerce College,College,Gujarat,Ahmedabad
"AHMEDABAD DENTAL COLLEGE, RANCHARADA",College,Gujarat,Gandhinagar
AHMEDABAD HOMOEPETHIC MEDICAL COLLEGE,College,Gujarat,Ahmedabad
AHMEDABAD INSTITUTE OF BUSINESS MANAGEMENT,College,Gujarat,Ahmedabad
AHMEDABAD INSTITUTE OF BUSINESS STUDIES,College,Gujarat,Ahmedabad
"AHMEDABAD INSTITUTE OF MEDICAL SCIENCES, LAPKAMAN",College,Gujarat,Ahmedabad
"AHMEDABAD INSTITUTE OF NURSING SCIENCES, LAPKAMAN",College,Gujarat,Ahmedabad
AHMEDABAD INSTITUTE OF PHARMACY,College,Gujarat,Ahmedabad
"AHMEDABAD INSTITUTE OF TECH, AHMEDABAD  002",College,Gujarat,Ahmedabad
"Ahmedabad Institute Of Technology Gota, Ahmedabad (SFI)  701",College,Gujarat,Ahmedabad
AHMEDABAD PHYSIOTHERAPY COLLEGE,College,Gujarat,Ahmedabad
AHMEDABAD SCHOOL OF NURSING NIKOL ROAD AHMEDABAD,College,Gujarat,Ahmedabad
"Ahmed College of Education, Bhiknoor (5295)",College,Telangana,Kamareddy
"Ahmed Garib Unani Medical College, Akkalkuwa,",College,Maharashtra,Nandurbar
"Ahmednagar Homoeopathy College, Ahmednagar",College,Maharashtra,Ahilyanagar
"Ahmednagar Jilha Maratha Vidya Prasarak Samajs Ahmednagar Shri.Chhatrapati Shivaji Maharaj College of Engineering, Nepti,  Address: Nepti Nagar Kalyan Road, Ahmednagar, Taluka: Ahmednagar, District: Ahmednagar",College,Maharashtra,Ahilyanagar
"Ahmednagar Jilha Maratha Vidya Prasarak Samajs Institute of Hotel Management and Catering  Technology, Ahmednagar 414001",College,Maharashtra,Ahilyanagar
"AHMEDNAGAR JILHA MARATHA VIDYA PRASARAK SAMAJ'S JANATA ARTS AND SCIENCE COLLEGE, RUICHHATTISI, AHMEDNAGAR",College,Maharashtra,Ahilyanagar
"Ahmednagar Jilha Maratha Vidya Prasarak Samajs New Arts,Commerce & Science College, Ahmednagar 414001",College,Maharashtra,Ahilyanagar
"Ahmednagar Jilha Maratha Vidya Prasarak Samajs New Arts,Commerce & Science College,Parner,Dist Ahmednagar  414302",College,Maharashtra,Ahilyanagar
"Ahmednagar Jilha Maratha Vidya Prasarak Samajs New Law College, Ahmednagar 414001",College,Maharashtra,Ahilyanagar
"Ahmednagar Jilha Maratha Vidya Prasarak Samajs Rajarshi Shahu Mahavidyalaya,Deolali,Pravara,Tal.Rahuri,Dist.Ahmednagar",College,Maharashtra,Ahilyanagar
"Ahmednagar Jilha Maratha Vidya Prasarak Samaj's Shri Mulikadevi Mahavidyalya, Nighoj, Taluka - Parner, District - Ahmednagar 414306",College,Maharashtra,Ahilyanagar
"AHMEDNAGAR JILHA MARATHA VIDYA PRASARAK SAMAJ, YASHWANTRAO CHAVAN ARTS, COMMERCE AND SCIENCE COLLEGE VAMBORI",College,Maharashtra,Ahilyanagar
A.H.S.A.  College,College,Bihar,Madhubani
AHS NURSING COLLEGE,College,Bihar,Samastipur
"AI-Azhar College of Arts and Science, Perumpillichira P.O., Thodupuzha - 685 605",College,Kerala,Idukki
Aihe Professional Institute,College,Bihar,Patna
"A.I.J.H.M.College, Rohtak.",College,Haryana,Rohtak
"A I KHOKHAR MEMORIAL COLLEGE, CHHAPRI KHURD",College,Rajasthan,Nagaur
AIM,College,Uttar Pradesh,Sitapur
AIMAN COLLEGE OF ARTS AND SCIENCE FOR WOMEN,College,Tamil Nadu,Tiruchirappalli
AIM BED COLLEGE,College,Andhra Pradesh,Vizianagaram
AIM College of Law,College,Kerala,Thrissur
AIM COMPUTER EDUCATION CENTER,College,Madhya Pradesh,Ujjain
AIMS COLLEGE,College,Madhya Pradesh,Niwari
AIMS COLLEGE OF HOTEL MANAGEMENT  AND CATERING TECHNOLOGY,College,Telangana,Ranga Reddy
"AIMS College of Management & Technology, Bakrol",College,Gujarat,Anand
"AIMS COLLEGE OF MEDICAL  LAB TECHNOLOGY, RENIGUNTA, TIRUPATI",College,Andhra Pradesh,Tirupati
AIMS COLLEGE OF PHARMACY,College,Maharashtra,Thane
AIMS COLLEGE OF PHYSIOTHERAPY,College,Maharashtra,Thane
AIMS COMPUTER ACADEMY,College,Madhya Pradesh,Bhopal
AIMS COMPUTER INSTITUTE,College,Madhya Pradesh,Shivpuri
AIMS DEGREE COLLEGE,College,Telangana,Hyderabad
"AIMS FIRST GRADE COLLEGE KADABA, PUTTUR",College,Karnataka,Dakshina Kannada
AIMS IBS BUSINESS SCHOOL,College,Karnataka,Bengaluru Urban
Ainel College of Education(B.Ed),College,West Bengal,Hooghly
Air Force Administrative College,College,Tamil Nadu,Coimbatore
"AIR FORCE TEST PILOTS SCHOOL, BANGALORE",College,Karnataka,Bengaluru Urban
AIRLINE AND HOTEL MANAGEMENT ACADEMY,College,Rajasthan,Udaipur
"AISECT College of Prof. Studies, Gumasta Nagar, Indore",College,Madhya Pradesh,Indore
"AISECT COMPUTER EDUCATION CENTRE, HOSHANGABAD",College,Madhya Pradesh,Narmadapuram
Aishabai College of Education,College,Maharashtra,Mumbai
"AISHA MAHILA MAHAVIDYALAYA, BERI KHURD, MAULASAR",College,Rajasthan,Nagaur
"AISHWARIYA COLLEGE OF EDUCATION SANSTHAN, 1-4, D-BLOCK ADARSH NAGAR",College,Rajasthan,Udaipur
"AISHWARIYA TEACHERS TRAINING COLLEGE, ADARSH NAGAR, UNIVERSITY ROAD",College,Rajasthan,Udaipur
"Aishwarya College of Education (Autonomous) , Jodhpur",College,Rajasthan,Jodhpur
"AISHWARYA COLLEGE OF EDUCATION, KHAS BAGH",College,Rajasthan,Jodhpur
Aishwarya College of Education LAW,College,Rajasthan,Jodhpur
"AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY, ERODE",College,Tamil Nadu,Erode
"AISHWARYA COLLEGE OF IT AND MANAGEMENT, JODHPUR",College,Rajasthan,Jodhpur
Aishwarya College of Management & Research Center-ACMRC,College,Rajasthan,Jodhpur
AISHWARYA COLLEGE OF NURSING,College,Karnataka,Bengaluru Urban
AISHWARYA COLLEGE OF PHARMACY,College,Rajasthan,Udaipur
"Aishwarya College, Sojat Road",College,Rajasthan,Pali
AISHWARYA COMPUTER INFORMATION TECHNOLOGY INSTITUTE,College,Madhya Pradesh,Balaghat
Aishwarya Institute of Management & Information Technology,College,Rajasthan,Udaipur
AISHWARYA INSTITUTE OF NURSING SCIENCES,College,Karnataka,Mandya
AIZAWL COLLEGE OF NURSING,College,Mizoram,Aizawl
Aizza College of Engineering & Technology,College,Telangana,Mancherial
"AJAB NARAIN HARISH CHANDRA SMARAK MAHAVIDYALAYA, SHEKHAPUR, GAURIGANJ, PRATAPGARH",College,Uttar Pradesh,Pratapgarh
AJANTA ARTS AND SCIENCE COLLEGE GHOSALA,College,Maharashtra,Chhatrapati Sambhajinagar
AJANTA MAHAVIDYALAY GHOSALA,College,Maharashtra,Chhatrapati Sambhajinagar
"Ajanta Shikshan Sanstha's Baburao Kale College of Arts, Ajanta, Sillod.",College,Maharashtra,Chhatrapati Sambhajinagar
"Ajara Mahavidyalaya,     AJARA",College,Maharashtra,Kolhapur
AJAX MEDICAL TRAINING,College,Madhya Pradesh,Jabalpur
"Ajay Binay Institute of Technology, (ABIT), Cuttack",College,Odisha,Cuttack
"Ajay Binay Institute of Technology Piloo Modi College of Architecture (ABIT-PMCA), Cuttack",College,Odisha,Cuttack
"AJAY KUMAR GARG ENGINEERING COLLEGE, GHAZIABAD",College,Uttar Pradesh,Ghaziabad
"AJAY KUMAR GARG INSTITUTE OF MANAGEMENT, GHAZIABAD.",College,Uttar Pradesh,Ghaziabad
"AJAY PAL SINGH MAHAVIDHYALAYA,SANDI",College,Uttar Pradesh,Hardoi
AJAY SANGAAL INSTITUTE OF MEDICAL SCIENCES AND RESEARCH AND AYUSHMAAN HOSPITAL,College,Uttar Pradesh,Shamli
AJAY SANGAAL INSTITUTE OF NURSING AND PARAMEDICAL SCIENCES,College,Uttar Pradesh,Shamli
Ajay Shanti Degree College,College,Uttar Pradesh,Kheri
A.J. COLLEGE OF EDUCATION,College,Andhra Pradesh,Krishna
A J College of Nursing,College,Karnataka,Bengaluru Urban
"A.J. College of Science and Technology, Thonnakkal, Thiruvananthapuram",College,Kerala,Thiruvananthapuram
"AJIJUL NISHA GIRLS DEGREE COLLEGE, DARIYAPUR, POWER HOUSE, RANIGANJ",College,Uttar Pradesh,Pratapgarh
Ajijur Rahaman College of Education,College,West Bengal,Murshidabad
AJ Institute of Dental Sciences,College,Karnataka,Dakshina Kannada
A J Institute of Engineering and Technology Mangaluru,College,Karnataka,Dakshina Kannada
"A.J. Institute of Management, Kottara Chowki, Bypass, Ashoknagar, Mangalore",College,Karnataka,Dakshina Kannada
A J Institute of Medical Sciences,College,Karnataka,Dakshina Kannada
AJ INSTITUTE OF SPEECH AND HEARING,College,Karnataka,Dakshina Kannada
"A J Inst. of Medical Sciences, (MLT)",College,Karnataka,Dakshina Kannada
"Ajitgarh College, Sikar",College,Rajasthan,Sikar
"Ajit Nursing Institute,  Sunam, Distt. Sangrur",College,Punjab,Sangrur
A.J. KALASALA,College,Andhra Pradesh,Krishna
"A. J. K. College, Chakulia",College,Jharkhand,East Singhbum
AJK College of Arts and Science,College,Tamil Nadu,Coimbatore
AJK COLLEGE OF NURSING,College,Tamil Nadu,Coimbatore
AJK POLYTECHNIC OF SEED TECHNOLOGY,College,Andhra Pradesh,Krishna
AJMAL LAW COLLEGE HOJAI,College,Assam,Hojai
"AJMERA REKHA SYAM (ARTS) DEGREE COLLEGE, PONKAL, JANNARAM, ADILABAD",College,Telangana,Adilabad
AJMER GIRLS COLLEGE,College,Rajasthan,Ajmer
AJUMAN REFAHE AAM ANJUMAN DEGREE COLLEGE NAVANAGAR BAGALKOT,College,Karnataka,Bagalkote
"AKAL COLLEGE FOR WOMEN, KHAMANO",College,Punjab,Fatehgarh Sahib
"Akal College of Education for Women, Village Fatehgarh Chhanna, Distt. Sangrur",College,Punjab,Sangrur
"Akal College of Education, Mastuana Sahib, Sangrur",College,Punjab,Sangrur
"Akal College of Pharmacy and Technical Education, Mastuana",College,Punjab,Sangrur
"Akal College of Physical Education, Mastuana, Sangrur",College,Punjab,Sangrur
"Akal Degree College for Women, Sangrur",College,Punjab,Sangrur
"Akal Degree College, Mastuana, Sangrur",College,Punjab,Sangrur
"AKAL GROUP OF TECHNICAL AND MANAGEMENT INSTITUTION, MASTUANA",College,Punjab,Sangrur
"Akal Sahae College of Education Kotkapura, Faridkot",College,Punjab,Faridkot
Akar Adhyapan Mandir,College,Gujarat,Ahmedabad
AKAR COLLEGE OF PROFESSIONAL STUDIES,College,Gujarat,Ahmedabad
AKAR COLLGEG OF PHYSIOTHERAPY,College,Gujarat,Ahmedabad
AKAR DIPLOMA IN HEALTH AND SANITARY INSPECTOR COLLEGE MAJARA,College,Gujarat,Sabar Kantha
AKAR MSW COLLEGE MAJRA,College,Gujarat,Sabar Kantha
"Akarshan College of Education, Old Tara Garh Road, Dinanagar Gurdaspur.",College,Punjab,Pathankot
Akasha Deepa TT college,College,Rajasthan,Jaipur
"AKASHDEEP COLLEGE OF PHARMACY, JAIPUR",College,Rajasthan,Jaipur
"Akashdeep P.G. Girls College, Jaipur",College,Rajasthan,Jaipur
"Akashdeep TT Girls College, Jaipur",College,Rajasthan,Jaipur
"Akash Global College of Management and Science, 43-(P-1), Doddajala, Bengaluru International Airport Road, Bengaluru North, Bengaluru - 562157",College,Karnataka,Bengaluru Urban
AKASH GLOBAL INSTITUTE OF ALLIED HEALTH SCIENCES,College,Karnataka,Bengaluru Urban
AKASH INSTITUTE OF ALLIED HEALTH SCIENCES,College,Karnataka,Bengaluru Rural
Akash Institute of Commerce & Management,College,Karnataka,Tumakuru
AKASH INSTITUTE OF ENGINEERING AND TECHNOLOGY,College,Karnataka,Bengaluru Rural
AKASH INSTITUTE OF MANAGEMENT AND SCIENCE,College,Karnataka,Bengaluru Rural
AKASH INSTITUTE OF MEDICAL SCIENCES AND RESEARCH CENTRE,College,Karnataka,Bengaluru Urban
Akash Institute of Nursing,College,Karnataka,Bengaluru Urban
AKASH INSTITUTE OF PHARMACY,College,Karnataka,Bengaluru Rural
AKASH INSTITUTE OF PHYSIOTHERAPY,College,Karnataka,Bengaluru Rural
"Akash Mahavidyalaya, Mandawar, Dausa",College,Rajasthan,Dausa
"AKASH TEACHERS TRAINING COLLEGE UKROOND, MANDAWAR TEH- MAHWA (DAUSA)",College,Rajasthan,Dausa
AKBARI BEGUM COLLEGE OF EDUCATION,College,Uttar Pradesh,Lucknow
"AKBARI BEGUM LAW COLLEGE, LUCKNOW",College,Uttar Pradesh,Lucknow
"AKBAR OWAISI DEGREE COLLEGE, BANDLAGUDA",College,Telangana,Hyderabad
"AKBARPUR DEGREE COLLEGE, AKBARPUR",College,Uttar Pradesh,Kanpur Dehat
A.K.C. COLLEGE OF ARTS & SCIENCE,College,Tamil Nadu,Virudhunagar
A.K.Chanda Law College,College,Assam,Cachar
"A.K.College,Bheden",College,Odisha,Bargarh
"A.K COLLEGE ,SHIKOHABAD,(FIROZABAD)",College,Uttar Pradesh,Firozabad
A.K.D. Dharma Raja Womens College,College,Tamil Nadu,Virudhunagar
"A K DEGREE COLLEGE, CHHIBRAMAU",College,Uttar Pradesh,Kannauj
"A.K. DEGREE COLLEGE JYOTI, MAINPURI",College,Uttar Pradesh,Mainpuri
"A.K.DOSHI MAHILA ARTS, COMM. &. HOMESCI.  COLLEGE-JAMNAGAR",College,Gujarat,Jamnagar
AKEMI COLLEGE OF CYBER AND DIGITAL SCIENCE,College,Maharashtra,Pune
"Akemi Education Society Akemi Business School, Address: Buchade Wasti, Village- Marunji, Taluka: Mulshi, District: Pune 411057.",College,Maharashtra,Pune
"A K G COLLEGE BIKAMAU, BAKSHI KA TALAB",College,Uttar Pradesh,Lucknow
AKG CO-OPERATIVE INSTITUTE OF HEALTH SCIENCES,College,Kerala,Kannur
A K G Institute of Nursing,College,Uttar Pradesh,Lucknow
"A.K.G. Memorial Co-operative College of Nursing, Mavilayi Kannur",College,Kerala,Kannur
A.K.GOPALAN DEGREE COLLEGE,College,Bihar,Bhagalpur
AK GURUKUL COLLEGE DHELWADIH KORBA CG,College,Chhattisgarh,Korba
"Akhand Anand Arts and Commerce College, Surat",College,Gujarat,Surat
"Akhandata Mahila Mahavidyalaya, Jaipur",College,Rajasthan,Jaipur
AKHAND JYOTI EYE HOSPITAL,College,Bihar,Saran
Akhil Anjana Kelavni Mandal (Chaudhari) College of Computer Application,College,Gujarat,Gandhinagar
AKHIL ANJANA KELVANI MANDAL SANCHALIT KISANBHARATI MSC COLLEGE  MEVAD TA DISTRICT MEHSANA,College,Gujarat,Mahesana
"Akhilbhagya, Mahavidyalaya, Ranapar, Gorakhpur",College,Uttar Pradesh,Gorakhpur
"Akhil Bharatiya Veer Bahadur Singh Jansewa Sansthan Mahavidyalaya, Pipiganj, Gorakhpur",College,Uttar Pradesh,Gorakhpur
"Akhil Bharatiye Skt. Hindi Vidypeeth, Khamhar, Begusarai",College,Bihar,Begusarai
AKHIL BHARTI COLLEGE OF MANAGEMENT,College,Madhya Pradesh,Bhopal
AKHIL BHARTI COLLEGE OF PHARMACY,College,Madhya Pradesh,Bhopal
"AKHIL BHARTI VIDHYAPEETH, SIKAR",College,Rajasthan,Sikar
AKHIL BHARTIYA GAUR BRAHMAN SANSKRIT COLLEGE ROHTAK,College,Haryana,Rohtak
"Akhil Bhartiya Shiksha Avm Prashikshan Mahavidyalaya, Bhopal",College,Madhya Pradesh,Bhopal
"Akhilesh Sureshbhai Patel Arts College, Boriavi",College,Gujarat,Kheda
AKILIKA HERBAL INSTITUTE,College,Tamil Nadu,Dindigul
A.K. INSTITUTE OF MANAGEMENT COLLEGE,College,Madhya Pradesh,Chhatarpur
A. K. Institute of Nursing Manendragarh,College,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur(M C B)
"A K INTERNATIONAL COLLEGE OF HOTEL MANAGEMENT, LAXMANGARH (SIKAR)",College,Rajasthan,Sikar
"Akkamahadevi Arts & Commerce College for Women, Basavakalyan-585 327",College,Karnataka,Bidar
akkamahadevi ayurvedic madical college,College,Karnataka,Bidar
Akkamahadevi College of Nursing,College,Karnataka,Bidar
Akkamahadevi Mahila Mahavidyalay BIDAR,College,Karnataka,Bidar
AKKAMAHADEVI RESEARCH SKILL DEVELOPMENT AND EXTENSION CENTRE UDUTADI,College,Karnataka,Shivamogga
AKKAMAHADEVI WOMENS BA DEGREE COLLEGE ALAND,College,Karnataka,Kalaburagi
AKKAMAHADEVI WOMENS P G CENTRE,College,Karnataka,Raichur
"AKKIHAL FOUNDATIONS SMT SHRI G S AKKIHAL COMMERCE COLLEGE, DHARWAD",College,Karnataka,Dharwad
AKKINENI NAGESWARA RAO COLLEGE OF ENGINEERING AND TECHNOLOGY,College,Andhra Pradesh,Krishna
"AKLANK COLLEGE, BASANT VIHAR, KOTA",College,Rajasthan,Kota
"Aklank T.T. College, Basant Vihar, Kota",College,Rajasthan,Kota
"AKLAVYA PRERNA MAHAVIDYLAYA, MANDSAUR",College,Madhya Pradesh,Mandsaur
"Aklia College of Education, Village Akliakalan, P.O. Goniana Mandi, Distt Bathinda",College,Punjab,Bathinda
"Aklia Degree College, Jaitu Road, Goniana Mandi, Bathinda",College,Punjab,Bathinda
"Aklia Education and Research Society Group of Institutions, Aklian",College,Punjab,Bathinda
AKLR Govt. Oriental College,College,Telangana,Hyderabad
"AKME THE SCHOLARS ARENA GIRLS DEREEE COLLEGE, UDAIPUR",College,Rajasthan,Udaipur
AKM Oriental College,College,Telangana,Hyderabad
"A K National Girls Degree College, Mathkauriya, Sauna, Ghazipur",College,Uttar Pradesh,Ghazipur
"AKNU Campus, T.P.Gudem",College,Andhra Pradesh,West Godavari
"AKNU M.S.N. CAMPUS, KKD",College,Andhra Pradesh,Kakinada
"Akola Law College, Akola",College,Maharashtra,Akola
"Akole Taluka Education Society Agasti Institute of Management,  Computer Application and Research,Akole, Tal Akole, Dist Ahilyanagar",College,Maharashtra,Ahilyanagar
"Akole Taluka Education Society's Agasti Arts, Commerce and Dadasaheb Rupwate Science College, Akole, District - Ahmednagar 422601",College,Maharashtra,Ahilyanagar
"AKOLE TALUKA EDUCATION SOCIETYs ARTS AND COMMERCE COLLEGE, SAMSHERPUR, AKOLE",College,Maharashtra,Ahilyanagar
"Akole Taluka Education Societys Sant Kondajibaba Arts & Commerce College,Kotul, Tal. Akole, Dist.Ahmednagar 422610",College,Maharashtra,Ahilyanagar
"A.K.P. Degree College, Khurja (Bulandshahr)",College,Uttar Pradesh,Bulandshahr
"AKRG College of Pharmacy, Nallagerla PIN-534112(CC-8N)",College,Andhra Pradesh,West Godavari
A.K.R.G. DEGREE COLLEGE,College,Andhra Pradesh,East Godavari
AKR MORNING SANSKRIT MAHAVIDYALAYA,College,Odisha,Jajpur
AKSHADA COLLEGE OF NURSING,College,Uttarakhand,Udham Singh Nagar
"Akshara College of Education, Gundlapalli Village, Maddipadu Mandal, Prakasam District",College,Andhra Pradesh,Prakasam
"Akshara College of Education, Pamur, Prakasam District",College,Andhra Pradesh,Prakasam
AKSHARA DEGREE COLLEGE,College,Telangana,Hyderabad
AKSHARA DEGREE COLLEGE,College,Andhra Pradesh,Kurnool
AKSHARA DEGREE COLLEGE,College,Andhra Pradesh,East Godavari
Akshara Degree College for Women,College,Telangana,Ranga Reddy
"Akshara Degree College, Pamuru",College,Andhra Pradesh,Prakasam
AKSHARA FIRST GRADE COLLEGE,College,Karnataka,Bengaluru Urban
"AKSHARA FOUNDATION NIDAVANI MAHAVIDYALAYA, Station Road, Dharwad 580001",College,Karnataka,Dharwad
"Akshara Institute of Management and Technology, Kotramangalam, Tirupati",College,Andhra Pradesh,Chittoor
Akshara Institute of Management Studies,College,Telangana,Ranga Reddy
"Akshara Techno Degree College, Kasibugga",College,Andhra Pradesh,Srikakulam
AKSHAR DIPLOMA IN HELTH AND SANITARY INSPECTOR,College,Gujarat,Mahesana
AKSHAR MAHILA B ED COLLEGE,College,Gujarat,Vadodara
"AKSHAR-PREET INSTITUTE OF PHARMACY, JAMNAGAR  203",College,Gujarat,Jamnagar
AKSHATAM COLLEGE OF NURSING,College,Gujarat,Banas Kantha
AKSHATAM PHYSIOTHERAPY COLLEGE,College,Gujarat,Banas Kantha
AKSHAY ACADEMY COLLEGE OF NURSING,College,Madhya Pradesh,Indore
"AKSHAYA COLLEGE OF ARTS AND SCIENCE ,KINATHUKADAVU,COIMBATORE",College,Tamil Nadu,Coimbatore
Akshaya College of Education,College,Tamil Nadu,Virudhunagar
Akshaya College of Education,College,Karnataka,Tumakuru
Akshaya College of Engineering and Technology,College,Tamil Nadu,Coimbatore
Akshaya  College of Nursing,College,Karnataka,Tumakuru
"Akshaya College, Puttur",College,Karnataka,Dakshina Kannada
AKSHAYA DEGREE COLLEGE,College,Telangana,Karimnagar
"AKSHAYA INSTITUTE OF MANAGEMENT STUDIES, COIMBATORE",College,Tamil Nadu,Coimbatore
AKSHAYA INSTITUTE OF PHARMACY,College,Karnataka,Tumakuru
"Akshaya Institute of Technology, TUMKUR DIST",College,Karnataka,Tumakuru
Akshay College of Education,College,Madhya Pradesh,Indore
"AKSHAY COLLEGE OF NURSING, KADAPA",College,Andhra Pradesh,Y.S.R. Kadapa
AKSHAY INSTITUTE OF MANAGEMENT,College,Andhra Pradesh,Y.S.R. Kadapa
"Akshay Mahila Mahavidyalay, Piyusha Nagar, Pahitiya Ghazipur",College,Uttar Pradesh,Ghazipur
Aksheyaa College Of Arts and Science,College,Tamil Nadu,Kancheepuram
Aksh International College Raja ka Tajpur  bijnor,College,Uttar Pradesh,Bijnor
AKSHITA COLLEGE OF HIGHER EDUCATION ETMADNAGAR ALIPUR SARDHANA MEERUT,College,Uttar Pradesh,Meerut
AKSHY COLLEGE OF MEDICAL LAB TECHNOLOGY,College,Andhra Pradesh,Y.S.R. Kadapa
"A. K. Singh College, Japla",College,Jharkhand,Palamu
A.K.T. Memorial College of Education,College,Tamil Nadu,Viluppuram
A.K.T. Memorial College of Engineering & Technology,College,Tamil Nadu,Viluppuram
AKUI KAMALABALA WOMENS COLLEGE,College,West Bengal,Bankura
AKULA SREE RAMULU COLLEGE of EDUCATION Kovvur,College,Andhra Pradesh,West Godavari
AKULA SREERAMULU COLLEGE OF EDUCATION TANUKU.,College,Andhra Pradesh,West Godavari
"A.K. VISHWANTHA REDDY DEGREE COLLEGE, MULKANOOR, BHEEMADEVARAPALLY",College,Telangana,Karimnagar
Al-Aameen Fathima College of Nursing,College,Karnataka,Vijayapura
ALADI ARUNA COLLEGE OF LIBERAL ARTS AND SCIENCE,College,Tamil Nadu,Tenkasi
"ALADI ARUNA COLLEGE OF NURSING (Inst. Code - 337), TIRUNELVELI",College,Tamil Nadu,Tirunelveli
"Alagappa Chettiar Government College of Engineering and Technology, Karaikudi",College,Tamil Nadu,Sivaganga
ALAGAPPA COLLEGE OF NURSING,College,Tamil Nadu,Sivaganga
Alagappa College of Technology Campus,College,Tamil Nadu,Chennai
"Alagappa Government Arts College, Karaikudi",College,Tamil Nadu,Sivaganga
"ALAGAPPA UNIVERSITY EVENING COLLEGE, PARAMAKKUDI",College,Tamil Nadu,Ramanathapuram
