Name,Category,State,City,Rating
Pongalur Sri Annapoornis Sweets,Restaurant,Tamil Nadu,Coimbatore,4.4
Pongalur Sri Annapoornis Sweets,Restaurant,Tamil Nadu,Coimbatore,4.4
Ponni Restaurant,Restaurant,Tamil Nadu,Coimbatore,3.3
Ponnusaamy Elite,Restaurant,Tamil Nadu,Coimbatore,3.9
Ponnusamy Hotel,Restaurant,Tamil Nadu,Chennai,3.9
Pooh & Eat,Restaurant,Rajasthan,Ajmer,4
Pooja Bhojnalaya,Restaurant,Jharkhand,Jamshedpur,4.1
Pooja Cake And Bakery,Restaurant,Uttar Pradesh,Lucknow,4.1
Pooja Chaat And Fast Food Corner,Restaurant,Uttarakhand,Dehradun,2.9
Pooja Cold Drinks and Icecream Parlour,Restaurant,Gujarat,Bhavnagar,4.3
Pooja Dhaba Family Restaurant,Restaurant,Uttar Pradesh,Kanpur,3.9
Pooja Restaurant - Hotel The Park Retreat,Restaurant,Jharkhand,Ranchi,4.1
Pooja Sweets And Bakery,Restaurant,Madhya Pradesh,Indore,3.5
Poojari's Fishland Takeaway,Restaurant,Karnataka,Mysore,4
Pooja's Cakes Bakery,Restaurant,Madhya Pradesh,Indore,3.6
Pooja's Home Kitchen,Restaurant,Maharashtra,Nagpur,4
Pooja's Kitchen By Hotel Potoba,Restaurant,Maharashtra,Sangli,4.1
Pool Cafe,Restaurant,West Bengal,Kharagpur,3.3
Poona Food Truck,Restaurant,Maharashtra,Pune,4.3
Poonam Bhoj,Restaurant,Maharashtra,Solapur,4.4
Poonam Pani Puri,Restaurant,Gujarat,Rajkot,4.4
Poonam Sweets,Restaurant,Chhattisgarh,Raipur,4.3
Poonam's Kitchen,Restaurant,Uttar Pradesh,Kanpur,3.7
Poonkunnam Restaurant,Restaurant,Kerala,Thrissur,3.9
Poori Sabzi Point,Restaurant,Rajasthan,Kota,3.5
Poori Wala,Restaurant,Rajasthan,Kota,3.6
Poornima,Restaurant,Maharashtra,Mumbai,4.3
Poornima Chinese Food,Restaurant,Punjab,Amritsar,4.2
Poornima Fast Food,Restaurant,Punjab,Amritsar,4
Poornima Vadapav,Restaurant,Rajasthan,Udaipur,4.6
Pop Tate's,Restaurant,Maharashtra,Mumbai,4
Pop Tate's,Restaurant,Maharashtra,Pune,4.3
Popeyes,Restaurant,Karnataka,Manipal,3.9
Poppys Hotel,Restaurant,Tamil Nadu,Madurai,3.6
Pop's Burger,Restaurant,Madhya Pradesh,Indore,4.3
Pop's Chinese,Restaurant,Uttarakhand,Dehradun,4
Pop's Pure Veg,Restaurant,Uttarakhand,Dehradun,3.9
Popular,Restaurant,Maharashtra,Mumbai,4.3
Popular Bakery,Restaurant,Rajasthan,Kota,3.9
Popular Chat House,Restaurant,Assam,Guwahati,4.2
Popular Fresh Momos N More,Restaurant,Madhya Pradesh,Jabalpur,4.1
Popular Fresh Momos 'N' More,Restaurant,Madhya Pradesh,Jabalpur,3.8
Popular Ice Cream Restaurant,Restaurant,Rajasthan,Kota,4.2
Popular Ice Cream Restaurants,Restaurant,Rajasthan,Kota,4.1
Popular Sweets,Restaurant,Uttar Pradesh,Varanasi,4.6
Poratta Kitchen,Restaurant,Kerala,Palakkad,4.1
Pork Lovers,Restaurant,West Bengal,Siliguri,3.6
Pork O Holic,Restaurant,West Bengal,Siliguri,3.8
Pork O Holic,Restaurant,Assam,Guwahati,4.1
Pork-o-Licious,Restaurant,Assam,Guwahati,3.4
Porky's,Restaurant,Tamil Nadu,Chennai,4.2
"Pornima Pav Bhaji, Veg Chinese & Snacks",Restaurant,Maharashtra,Solapur,3.3
Portico Affair,Restaurant,Odisha,Cuttack,3.7
Porto's Cake Shop,Restaurant,Uttar Pradesh,Lucknow,4.1
Positive Lehar Cafe And Restro,Restaurant,Rajasthan,Udaipur,3.5
Postik Platter,Restaurant,Bihar,Patna,3.7
Posto Theke Pasta,Restaurant,West Bengal,Kolkata,4.3
Pot House Cafe,Restaurant,Assam,Guwahati,3.5
Pot Pizza - Kullad Pizza,Restaurant,Andhra Pradesh,Vijayawada,3
Potful - Claypot Biryanis,Restaurant,Tamil Nadu,Chennai,4.2
Potful - Claypot Biryanis,Restaurant,Karnataka,Bangalore,4.3
Potful - Claypot Biryanis,Restaurant,Telangana,Hyderabad,4.4
Potlam Biryani,Restaurant,Telangana,Warangal,4.1
Potoba,Restaurant,Maharashtra,Mumbai,4
Potoba,Restaurant,Maharashtra,Pune,4.4
Potta Penchukundam,Restaurant,Andhra Pradesh,Vijayawada,3.2
Pou Hing,Restaurant,West Bengal,Kolkata,4.2
Poult,Restaurant,Gujarat,Ahmedabad,4.2
Pour Tous,Restaurant,Bihar,Patna,4.3
Praangan Restaurant,Restaurant,Madhya Pradesh,Indore,3.8
Prabhat Cafe,Restaurant,Maharashtra,Jalgaon,4.2
Prabhat Foodies,Restaurant,Uttarakhand,Dehradun,4
Prabhat soda fountain,Restaurant,Maharashtra,Jalgaon,4.3
Prabhu Ji Chhole Bhature,Restaurant,Punjab,Patiala,4.2
Prabhuji Bakery,Restaurant,Bihar,Gaya,4.1
Prabhuji Bakery,Restaurant,Bihar,Gaya,4.1
Prabhuji Pure Food,Restaurant,Bihar,Patna,3.5
Prabhuji Pure Food,Restaurant,West Bengal,Kolkata,3.8
Prabhuji Pure Food,Restaurant,Jharkhand,Dhanbad,3.9
Prabhuji Pure Food,Restaurant,Assam,Guwahati,4
Prabhuji Snacks,Restaurant,Bihar,Gaya,3.3
Prabodham Meeting Point,Restaurant,Madhya Pradesh,Bhopal,3.6
Pracheen By Historia Royal,Restaurant,Rajasthan,Udaipur,3.2
Pracheen Petha,Restaurant,Uttar Pradesh,Agra,3.9
Prachi Dosa House,Restaurant,Uttar Pradesh,Kanpur,4
Pradeep Doodh Bhandar,Restaurant,Uttar Pradesh,Jhansi,4
Pradeep Kachauri And Dosa Hut,Restaurant,Uttar Pradesh,Allahabad,4.3
Pradeep Star Inn,Restaurant,Uttar Pradesh,Gorakhpur,4.3
Pradeep Store,Restaurant,Uttar Pradesh,Agra,4.1
Pradeep Sweets,Restaurant,Bihar,Darbhanga,4.5
Pradhan Ji Malai Chaap Wale,Restaurant,Uttar Pradesh,Meerut,3.6
Praful Mithai Ghar,Restaurant,Gujarat,Ahmedabad,4.3
Pragati Sweets And Bakers,Restaurant,Uttar Pradesh,Gorakhpur,3.6
Prajapati Farali Khichdi,Restaurant,Gujarat,Ahmedabad,4.3
Prajapati Farali Khichdi Center,Restaurant,Gujarat,Ahmedabad,4.2
Prajapati Healthy Food Cafe,Restaurant,Delhi,NCR,3.9
Prajapati Live Dhokla And Farali,Restaurant,Gujarat,Ahmedabad,3.6
Prakash And Brothers Dhaba,Restaurant,Uttarakhand,Dehradun,3.7
Prakash Bakery,Restaurant,Gujarat,Surat,3.8
Prakash Bakery,Restaurant,Gujarat,Vadodara,4
Prakash Bakery,Restaurant,Gujarat,Vadodara,4.1
Prakash Dosa,Restaurant,Maharashtra,Mumbai,4.3
Prakash Hindu Hotel,Restaurant,West Bengal,Kolkata,3.6
Prakash Kulfi,Restaurant,Maharashtra,Nagpur,4.3
Prakash Kulfi And Faluda,Restaurant,Madhya Pradesh,Indore,4.2
Prakash Masala Dosa,Restaurant,Madhya Pradesh,Jabalpur,3.4
Prakash Namkeen,Restaurant,Madhya Pradesh,Indore,4.1
Prakash Sweets-Ice Cream-Bakers,Restaurant,Uttar Pradesh,Bareilly,4.1
Prakriti Delux,Restaurant,Karnataka,Bangalore,4.3
Prakriti Multi Cuisine Restaurant,Restaurant,Andhra Pradesh,Nellore,3.9
Pralines & Cream,Restaurant,Telangana,Hyderabad,4.2
Pramod Laddu Bhandar,Restaurant,Bihar,Patna,4.5
Pramod Laddu Bhandar -Church Road,Restaurant,Bihar,Gaya,4.5
Pranam - Hotel Navrang,Restaurant,Rajasthan,Kota,3.5
Pranam Mithila,Restaurant,Bihar,Darbhanga,4
Pranav Chaats,Restaurant,Tamil Nadu,Chennai,3.4
Pranav Chats,Restaurant,Tamil Nadu,Chennai,3.3
Pranav Dhaba,Restaurant,Telangana,Hyderabad,4.2
Prankster,Restaurant,Chandigarh,Chandigarh,3.9
Prantha Corner,Restaurant,Chandigarh,Chandigarh,3.9
Prantha Factory,Restaurant,Chandigarh,Chandigarh,3.9
Prantha Hub,Restaurant,Chandigarh,Chandigarh,4
Prantha Lover,Restaurant,Punjab,Jalandhar,3.6
Pranthas Hub,Restaurant,Punjab,Jalandhar,3.9
Prantha's Hub,Restaurant,Punjab,Amritsar,3.8
Pranthas Hut,Restaurant,Punjab,Jalandhar,3.9
Pranzo Pizzas,Restaurant,Tamil Nadu,Coimbatore,3.9
Prasad Chicken Pakodi,Restaurant,Andhra Pradesh,Vijayawada,4
Prasad Hotel,Restaurant,West Bengal,Siliguri,3.6
Prasadam,Restaurant,Uttar Pradesh,Varanasi,4
Prasadanam,Restaurant,Rajasthan,Ajmer,4.1
Prasadanam,Restaurant,Rajasthan,Kota,4.1
Prashadam Sweets & Restaurant,Restaurant,Chandigarh,Chandigarh,4.2
Prasuma Momo Kitchen,Restaurant,Delhi,NCR,4.2
Prasuma Momo Kitchen,Restaurant,Karnataka,Bangalore,4.3
Prasuma Momo Kitchen,Restaurant,Maharashtra,Mumbai,4.4
Prathma By Jalaram's,Restaurant,Chhattisgarh,Raipur,3.9
Pratiksha Roti Center,Restaurant,Gujarat,Vadodara,3.8
Pratul's Dawn Dhaba,Restaurant,Assam,Guwahati,4.2
Praveen Patties Corner,Restaurant,Uttar Pradesh,Firozabad,4
Prawn And Crab,Restaurant,Puducherry,Puducherry,4.2
Prayag Champaran Meat House,Restaurant,Uttar Pradesh,Allahabad,3.9
Prayag Express,Restaurant,Uttar Pradesh,Allahabad,3.5
Prayag Restaurant,Restaurant,Madhya Pradesh,Jabalpur,4.3
Prayosha Fast Food,Restaurant,Gujarat,Surat,4.1
Preet Corner,Restaurant,Jharkhand,Dhanbad,3.5
Preet Da Dhaba,Restaurant,Maharashtra,Pune,4
Preet Dhaba,Restaurant,Punjab,Ludhiana,4.2
Preetam Bakes And Cakes,Restaurant,Madhya Pradesh,Indore,4.3
Preetham Restaurant & Bar,Restaurant,Maharashtra,Kolhapur,3.8
Preeti Bhojanalaya,Restaurant,Odisha,Cuttack,4.1
Preeti Dinning Hall,Restaurant,Maharashtra,Solapur,4.3
Preety's Bakers,Restaurant,Jharkhand,Dhanbad,3.4
Prem Bakery,Restaurant,Jharkhand,Ranchi,3.2
Prem China Town - Chinese Fast Food,Restaurant,Gujarat,Vadodara,4
Prem Cold Centre,Restaurant,Assam,Guwahati,4.4
Prem Dhaba,Restaurant,Delhi,NCR,4.2
Prem Dhaba,Restaurant,Delhi,Delhi NCR,4.3
Prem Mevad Ice Cream,Restaurant,Gujarat,Ahmedabad,4.2
Prem Restaurant,Restaurant,Bihar,Patna,3.3
Prem Sweets,Restaurant,Uttar Pradesh,Moradabad,4.2
Prema Vilas,Restaurant,West Bengal,Kolkata,4.2
Premanand's Cafe And Bakery,Restaurant,Odisha,Cuttack,4.2
Premi Fast Food,Restaurant,Punjab,Ludhiana,4.1
Premio Gelato,Restaurant,Uttar Pradesh,Kanpur,3.9
Premji Sweets And Namkeen,Restaurant,Uttar Pradesh,Kanpur,3.9
Prem's,Restaurant,Maharashtra,Pune,4.2
Premvatika Restaurant,Restaurant,Gujarat,Rajkot,3.9
President Cottage,Restaurant,Maharashtra,Jalgaon,4.2
President Dhaba,Restaurant,Telangana,Warangal,4.2
Previty,Restaurant,Punjab,Ludhiana,3.8
Prez Restaurant - Since 1976,Restaurant,Uttarakhand,Dehradun,3.5
Pride By Samrat - The Kitchen,Restaurant,Madhya Pradesh,Jabalpur,4.3
Pride Delicious,Restaurant,Gujarat,Rajkot,4.5
Pride Foods,Restaurant,Andhra Pradesh,Vijayawada,3.8
Pride Kitchen Hyderabadi Biryani,Restaurant,Maharashtra,Mumbai,4.2
Pride Kitchen Hydrabadi Biryani,Restaurant,Maharashtra,Sangli,4
Prima Farm Foods,Restaurant,Odisha,Bhubaneswar,3.5
Prime Bakes,Restaurant,Assam,Guwahati,4.1
Prime Burger And Pizza,Restaurant,Delhi,NCR,3.7
Prime Cake And Pastry,Restaurant,Maharashtra,Nagpur,4.1
Prime Cakes,Restaurant,Assam,Guwahati,3.4
Prime Cakes,Restaurant,Assam,Guwahati,3.5
Prime Cakes,Restaurant,Assam,Guwahati,4.4
Prime Rose,Restaurant,Goa,Goa,4
Prince Bakers,Restaurant,Punjab,Jalandhar,4
Prince Bhajipav,Restaurant,Gujarat,Ahmedabad,3.4
Prince Corner,Restaurant,Gujarat,Ahmedabad,4
Prince Faluda Ice Cream Center,Restaurant,Rajasthan,Udaipur,4.3
Prince Fastfood,Restaurant,Gujarat,Ahmedabad,3.8
Prince Honey Restaurant,Restaurant,Uttarakhand,Dehradun,3.3
Prince Juice Bar,Restaurant,Punjab,Ludhiana,3.5
Prince Restaurant,Restaurant,Rajasthan,Jaipur,4.3
Prince Sweet And Namkeen,Restaurant,Maharashtra,Nagpur,4.1
Princess Bakery,Restaurant,Chhattisgarh,Raipur,4.1
Princess Biriyani,Restaurant,Tamil Nadu,Trichy,3.4
Prins Cafe,Restaurant,Tamil Nadu,Coimbatore,4.3
Pritam Da Dhaba,Restaurant,Maharashtra,Mumbai,4.2
Pritam Dhaba,Restaurant,Punjab,Amritsar,3.6
Pritam Pyara Sweets,Restaurant,Punjab,Ludhiana,4.1
Prithvi Hotel,Restaurant,Gujarat,Ahmedabad,4
Prithvilok Restaurant,Restaurant,Madhya Pradesh,Indore,4.1
Priti's Kitchen,Restaurant,Maharashtra,Pune,4.2
Prity's Kitchen,Restaurant,West Bengal,Kolkata,4.2
Priya,Restaurant,Odisha,Bhubaneswar,4.1
Priya,Restaurant,Maharashtra,Pune,4.4
Priya Bakers,Restaurant,Rajasthan,Jodhpur,4.3
Priya Restaurant,Restaurant,Uttarakhand,Dehradun,3.1
Priyadarshini Grand,Restaurant,Karnataka,Bangalore,4.4
Priyadarshini Veg,Restaurant,Karnataka,Bangalore,4.4
Priyam,Restaurant,West Bengal,Kolkata,4.3
Priyanka ice cream corner,Restaurant,Maharashtra,Jalgaon,4.1
Priyanka's Kitchen,Restaurant,Punjab,Ludhiana,3.5
Priya's Champaran Kitchen,Restaurant,Rajasthan,Jodhpur,3.6
Priyavardhan Reddy Chat Place,Restaurant,Andhra Pradesh,Nellore,4.3
PRK Icecream Store,Restaurant,Tamil Nadu,Coimbatore,4
Pronto Gourmet Food,Restaurant,West Bengal,Kolkata,4
ProNutriZone,Restaurant,Maharashtra,Nagpur,3.8
Protein Chef,Restaurant,Karnataka,Bangalore,4
Protein Chef,Restaurant,Telangana,Hyderabad,4.1
Proyal Restaurant & Caterers,Restaurant,Kerala,Thrissur,3.8
Pruthvi Nashta Centre,Restaurant,Maharashtra,Sangli,4.3
Pruthvi Vegetarianism,Restaurant,Maharashtra,Pune,4.3
PS Pizza Cafe,Restaurant,Karnataka,Belgaum,4
Pt. Hukum Chand Mithai Wala,Restaurant,Uttar Pradesh,Agra,4.2
Pt. Prithi Di Hatti,Restaurant,Punjab,Ludhiana,4.2
PUB G's Restaurant,Restaurant,Andhra Pradesh,Vijayawada,4.3
Pubg Chicken Hut,Restaurant,Andhra Pradesh,Guntur,4
Pubg Fast Food,Restaurant,Uttar Pradesh,Aligarh,4.2
Public Affair,Restaurant,Delhi,NCR,4.3
Public Domain,Restaurant,Assam,Guwahati,4.2
Public Marwah Hotel,Restaurant,Uttar Pradesh,Kanpur,4.1
Public Veg Point,Restaurant,Uttar Pradesh,Lucknow,4
Puddin Tales,Restaurant,Assam,Guwahati,3.6
Puddin Tales,Restaurant,Assam,Guwahati,3.8
Pudina Pork Town,Restaurant,Assam,Guwahati,3.6
Pudina Pure Veg Restaurant,Restaurant,Assam,Guwahati,3.4
Puff And Pastry Bakery (Park Chowk),Restaurant,Maharashtra,Solapur,4
Puff Villa,Restaurant,Gujarat,Rajkot,3.7
Puff.Com,Restaurant,Gujarat,Ahmedabad,4.6
Puffizza,Restaurant,Gujarat,Rajkot,3.8
Puffizza,Restaurant,Gujarat,Ahmedabad,3.9
Puffizza,Restaurant,Gujarat,Surat,4
Puffs n Cakes,Restaurant,Telangana,Hyderabad,4
Puffz N Piez Bakers,Restaurant,Rajasthan,Jodhpur,3.5
Puja Hotel,Restaurant,Bihar,Patna,3.6
Puja Sweets,Restaurant,Jharkhand,Jamshedpur,4.4
Puliyogare Company,Restaurant,Andhra Pradesh,Nellore,2.6
Puliyogare Company,Restaurant,Andhra Pradesh,Guntur,2.8
Puliyogare Company,Restaurant,Andhra Pradesh,Visakhapatnam,2.9
Puliyogare Company,Restaurant,Telangana,Warangal,2.9
Puliyogare Palace,Restaurant,Andhra Pradesh,Guntur,3.2
Puliyogare Palace,Restaurant,Andhra Pradesh,Vijayawada,3.7
Puliyogare Point,Restaurant,Karnataka,Bangalore,4.3
Pulpy Cake,Restaurant,Uttar Pradesh,Varanasi,3.9
Pumpkin Tales,Restaurant,Tamil Nadu,Chennai,4.3
PunChin,Restaurant,Chandigarh,Chandigarh,4.3
Pune Biryani House,Restaurant,Jharkhand,Dhanbad,4.1
Pune Darbar Biryani House,Restaurant,Maharashtra,Pune,3.5
Pune Kathi Roll Company,Restaurant,Maharashtra,Pune,4.3
Puneri Katta,Restaurant,Maharashtra,Pune,4.1
Puneri Katta,Restaurant,Karnataka,Bangalore,4.3
Puneri Wada Pav,Restaurant,Maharashtra,Solapur,4.5
Puni Lal Pan And Aam Papad Shop,Restaurant,Punjab,Amritsar,4.2
Punikar's Mumbai Vada Pav,Restaurant,Delhi,NCR,4.2
Punjab Bakers & Confectionery,Restaurant,Chandigarh,Chandigarh,4.1
Punjab Cabin,Restaurant,Assam,Guwahati,4.3
Punjab Canteen,Restaurant,Maharashtra,Pune,4.3
Punjab Dairy & Sweets,Restaurant,Chandigarh,Chandigarh,4
Punjab Depot,Restaurant,Maharashtra,Mumbai,4.1
Punjab Dhaba,Restaurant,Punjab,Amritsar,3.8
Punjab Di Haandi,Restaurant,Karnataka,Mangalore,3.8
Punjab Di Rasoi,Restaurant,Maharashtra,Pune,2.8
Punjab Di Rasoi,Restaurant,Uttarakhand,Dehradun,4
Punjab Di Thali,Restaurant,West Bengal,Kolkata,4.2
Punjab Di Truck,Restaurant,Uttar Pradesh,Varanasi,4.4
Punjab Fast Food,Restaurant,Punjab,Patiala,4
Punjab Foods,Restaurant,Andhra Pradesh,Visakhapatnam,3.9
Punjab Grill,Restaurant,Uttar Pradesh,Kanpur,3.6
Punjab Grill,Restaurant,Uttarakhand,Dehradun,4
Punjab Grill,Restaurant,Tamil Nadu,Chennai,4
Punjab Grill,Restaurant,Maharashtra,Mumbai,4.1
Punjab Grill,Restaurant,Delhi,Delhi NCR,4.2
Punjab Grill,Restaurant,Delhi,NCR,4.2
Punjab Highway,Restaurant,Uttar Pradesh,Saharanpur,3.2
Punjab Junction,Restaurant,Maharashtra,Pune,4
Punjab Kesari Hotel,Restaurant,Maharashtra,Nagpur,4.1
Punjab Ki Anghiti,Restaurant,Uttarakhand,Dehradun,3.7
Punjab Kitchen,Restaurant,Odisha,Bhubaneswar,2.9
Punjab Kitchen,Restaurant,Odisha,Cuttack,3.9
Punjab Kitchen,Restaurant,Odisha,Bhubaneswar,4.1
Punjab Legends Restaurant,Restaurant,Uttarakhand,Dehradun,3.7
Punjab Mail,Restaurant,Punjab,Patiala,3.6
Punjab Malwa,Restaurant,Gujarat,Ahmedabad,3.7
Punjab Paratha House,Restaurant,Uttar Pradesh,Bareilly,4.4
Punjab Paratha Hub,Restaurant,Gujarat,Ahmedabad,4.1
Punjab Rasoi,Restaurant,Uttarakhand,Dehradun,3.8
Punjab Restaurant,Restaurant,Madhya Pradesh,Jabalpur,3.6
Punjab Restaurant,Restaurant,Uttarakhand,Dehradun,4.2
Punjab Restaurant Kartar Singh Da Dhaba,Restaurant,Maharashtra,Nagpur,4.2
Punjab Sind Premium Dairy,Restaurant,Maharashtra,Mumbai,4.3
Punjab Sweet Corner,Restaurant,Delhi,Delhi NCR,4.2
Punjab Sweet Corner,Restaurant,Delhi,NCR,4.2
Punjab Sweet House,Restaurant,Jharkhand,Ranchi,4.1
Punjab Sweet House,Restaurant,Maharashtra,Mumbai,4.3
Punjab Sweets & Family Restaurant,Restaurant,Uttar Pradesh,Meerut,3.5
Punjabeez Cake Shopee,Restaurant,Punjab,Patiala,4
Punjabeez Restaurant,Restaurant,Punjab,Patiala,3.5
Punjabi Adda,Restaurant,Rajasthan,Udaipur,3.7
Punjabi Amritsari Kulche Wale,Restaurant,Rajasthan,Jaipur,3.9
Punjabi Angithi,Restaurant,Uttar Pradesh,Meerut,2.8
Punjabi Angithi,Restaurant,Delhi,Delhi NCR,4.1
Punjabi Angithi,Restaurant,Uttarakhand,Dehradun,4.3
Punjabi Bagh,Restaurant,Gujarat,Ahmedabad,3.8
Punjabi Biryani,Restaurant,Chhattisgarh,Raipur,3.5
Punjabi Bites,Restaurant,Chhattisgarh,Raipur,3.5
Punjabi Bites (Chetak Circle),Restaurant,Rajasthan,Udaipur,4.2
Punjabi By DNA,Restaurant,Punjab,Amritsar,3.4
Punjabi By Nature,Restaurant,Uttarakhand,Dehradun,3.5
Punjabi By Taste,Restaurant,Uttar Pradesh,Bareilly,3.6
Punjabi Chaap,Restaurant,Uttar Pradesh,Saharanpur,2.9
Punjabi Chaap Bistro,Restaurant,Uttar Pradesh,Agra,4.1
Punjabi Chaap Center,Restaurant,Uttar Pradesh,Meerut,3.7
Punjabi Chaap Chatka,Restaurant,Rajasthan,Jodhpur,3.3
Punjabi Chaap Corner,Restaurant,Uttar Pradesh,Allahabad,3.6
Punjabi Chaap Corner,Restaurant,Uttar Pradesh,Lucknow,3.7
Punjabi Chaap Corner,Restaurant,Bihar,Patna,3.8
Punjabi Chaap Corner,Restaurant,Rajasthan,Udaipur,3.8
Punjabi Chaap Corner,Restaurant,Uttar Pradesh,Meerut,3.9
Punjabi Chaap Corner,Restaurant,Delhi,NCR,3.9
Punjabi Chaap Corner,Restaurant,Delhi,Delhi NCR,4
Punjabi Chaap Corner,Restaurant,Punjab,Jalandhar,4.1
Punjabi Chaap Corner,Restaurant,Uttar Pradesh,Kanpur,4.2
Punjabi Chaap Nation,Restaurant,Himachal Pradesh,Dharamshala,3.9
Punjabi Chacha Dhaba,Restaurant,Delhi,NCR,2.8
Punjabi Chaska,Restaurant,Rajasthan,Jaipur,3.9
Punjabi Chaska,Restaurant,Uttar Pradesh,Allahabad,4.2
Punjabi Chaska Veg Restro,Restaurant,Rajasthan,Jaipur,3.7
Punjabi Chaskaa,Restaurant,Chandigarh,Chandigarh,3.7
Punjabi Chat Corner,Restaurant,Chhattisgarh,Raipur,4.4
Punjabi Chatka,Restaurant,Rajasthan,Jaipur,3.8
Punjabi Chatkara,Restaurant,Punjab,Jalandhar,3.8
Punjabi Chef,Restaurant,Maharashtra,Pune,4.3
Punjabi Chic Inn,Restaurant,Rajasthan,Jodhpur,4.3
Punjabi Chicken,Restaurant,Madhya Pradesh,Indore,3.3
Punjabi Chicken,Restaurant,Rajasthan,Jaipur,3.4
Punjabi Chola Bhatura Point,Restaurant,Rajasthan,Kota,4
Punjabi Chola Kulcha Point,Restaurant,Rajasthan,Kota,3.6
Punjabi Chulha,Restaurant,Karnataka,Bangalore,3.4
Punjabi Chulha,Restaurant,Goa,Goa,3.8
Punjabi Chulha Swad E Punjab,Restaurant,Gujarat,Surat,3.7
Punjabi Chulla,Restaurant,Punjab,Ludhiana,3.8
Punjabi Combo Paratha House,Restaurant,Maharashtra,Pune,3.5
Punjabi Culture,Restaurant,Gujarat,Surat,3.7
Punjabi Curry House,Restaurant,Rajasthan,Jaipur,3.5
Punjabi Deluxe Dhaba,Restaurant,Uttar Pradesh,Saharanpur,4.1
Punjabi Desi Paratha,Restaurant,Telangana,Hyderabad,4
Punjabi Dhaba,Restaurant,Uttar Pradesh,Kanpur,3.1
Punjabi Dhaba,Restaurant,Himachal Pradesh,Dharamshala,3.3
Punjabi Dhaba,Restaurant,Karnataka,Bangalore,3.4
Punjabi Dhaba,Restaurant,Uttar Pradesh,Meerut,3.6
Punjabi Dhaba,Restaurant,Uttarakhand,Dehradun,3.7
Punjabi Dhaba,Restaurant,Rajasthan,Udaipur,3.7
Punjabi Dhaba,Restaurant,Uttar Pradesh,Lucknow,3.7
Punjabi Dhaba,Restaurant,Rajasthan,Kota,3.9
Punjabi Dhaba,Restaurant,West Bengal,Siliguri,3.9
Punjabi Dhaba,Restaurant,Punjab,Ludhiana,4
Punjabi Dhaba,Restaurant,Delhi,Delhi NCR,4
Punjabi Dhaba,Restaurant,Uttar Pradesh,Gorakhpur,4.1
Punjabi Dhaba,Restaurant,Chandigarh,Chandigarh,4.1
Punjabi Dhaba,Restaurant,Rajasthan,Kota,4.1
Punjabi Dhaba,Restaurant,Puducherry,Puducherry,4.1
Punjabi Dhaba,Restaurant,Tamil Nadu,Madurai,4.1
Punjabi Dhaba - Aliganj,Restaurant,Uttar Pradesh,Lucknow,4.1
Punjabi Dhaba By MMPD,Restaurant,Rajasthan,Jaipur,4.1
Punjabi Dhaba Family Restaurant,Restaurant,Chhattisgarh,Raipur,3.8
Punjabi Dhabha,Restaurant,Madhya Pradesh,Indore,3.5
Punjabi Di Hatti,Restaurant,Gujarat,Surat,3.9
Punjabi Express,Restaurant,Rajasthan,Kota,4.1
Punjabi Family Dhaba,Restaurant,Telangana,Hyderabad,4
Punjabi Fast Food,Restaurant,Rajasthan,Kota,4
Punjabi Flavours Pure Veg,Restaurant,Rajasthan,Udaipur,3.9
Punjabi Food Junction,Restaurant,Maharashtra,Amravati,3.2
Punjabi Food Junction,Restaurant,West Bengal,Kolkata,4.1
Punjabi Food On Location,Restaurant,Gujarat,Ahmedabad,3.5
Punjabi Food On Way,Restaurant,Gujarat,Ahmedabad,3.5
Punjabi Foods,Restaurant,Uttarakhand,Dehradun,3.6
Punjabi Foods,Restaurant,Uttarakhand,Dehradun,3.8
Punjabi Foods Cafe,Restaurant,Rajasthan,Kota,3.3
Punjabi Golagappa Wala,Restaurant,Rajasthan,Bikaner,4.1
Punjabi Handi,Restaurant,Uttar Pradesh,Allahabad,4
Punjabi Hotel,Restaurant,West Bengal,Kolkata,4.1
Punjabi House,Restaurant,Kerala,Trivandrum,4
Punjabi Hut,Restaurant,Gujarat,Vadodara,3.4
Punjabi Hut,Restaurant,Delhi,NCR,3.6
Punjabi Hut,Restaurant,Uttar Pradesh,Agra,3.9
Punjabi Kadhai,Restaurant,West Bengal,Siliguri,4.2
Punjabi Khana And Chinese Food,Restaurant,Gujarat,Vadodara,3.4
Punjabi Kitchen,Restaurant,Uttar Pradesh,Kanpur,3.3
Punjabi Kitchen,Restaurant,Rajasthan,Kota,3.3
Punjabi Kitchen,Restaurant,Uttarakhand,Dehradun,3.9
Punjabi Kitchen,Restaurant,Jharkhand,Ranchi,4
Punjabi Kitchen,Restaurant,Jharkhand,Ranchi,4.1
Punjabi Kitchen,Restaurant,Maharashtra,Pune,4.1
Punjabi Laziz,Restaurant,Madhya Pradesh,Indore,4
Punjabi Laziz,Restaurant,Rajasthan,Udaipur,4.1
Punjabi Lunch Bunch,Restaurant,Rajasthan,Kota,3.1
Punjabi Mathri,Restaurant,Rajasthan,Kota,4.2
Punjabi Mathri,Restaurant,Rajasthan,Kota,4.3
Punjabi Munch Box,Restaurant,Madhya Pradesh,Indore,4.3
Punjabi Nawabi,Restaurant,Karnataka,Bangalore,3.8
Punjabi Nitin Vaishno Dhaba,Restaurant,Delhi,NCR,3.7
Punjabi Panda,Restaurant,West Bengal,Kolkata,4
